word,level,pos,definition_url,voice_url
capability,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/capability,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cap/capab/capability__us_1.ogg
capable,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/capable,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cap/capab/capable__us_2.ogg
capacity,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/capacity,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cap/capac/capacity__us_3.ogg
care,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/care1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/car/care_/care__us_1.ogg
case,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/case,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cas/case_/case__us_1.ogg
categorize,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/categorize,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cat/categ/categorize__us_1.ogg
category,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/category,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cat/categ/category__us_1.ogg
causal,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/causal,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cau/causa/causal__us_1.ogg
causation,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/causation,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cau/causa/causation__us_1.ogg
cause,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/cause2,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cau/cause/cause__us_1.ogg
cause,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/cause1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cau/cause/cause__us_1.ogg
caused by,,,https://www.oxfordlearnersdictionaries.com/definition/academic/cause1#cause1__53,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cau/cause/caused_by_1_us_1.ogg
central,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/central,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cen/centr/central__us_1.ogg
centralize,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/centralize,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cen/centr/centralize__us_1.ogg
centre,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/centre1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cen/centr/centre__us_1.ogg
centre,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/centre2,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cen/centr/centre__us_1.ogg
century,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/century,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cen/centu/century__us_2.ogg
certain,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/certain1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cer/certa/certain__us_2.ogg
certainty,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/certainty,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cer/certa/certainty__us_1.ogg
chain,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/chain,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cha/chain/chain__us_1.ogg
challenge,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/challenge1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cha/chall/challenge__us_1.ogg
challenge,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/challenge2,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cha/chall/challenge__us_1.ogg
change,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/change1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cha/chang/change__us_1.ogg
change,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/change2,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cha/chang/change__us_1.ogg
channel,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/channel1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cha/chann/channel__us_1.ogg
character,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/character,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cha/chara/character__us_3.ogg
characteristic,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/characteristic2,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cha/chara/characteristic__us_1.ogg
characteristic,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/characteristic1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cha/chara/characteristic__us_1.ogg
characteristics of,,,https://www.oxfordlearnersdictionaries.com/definition/academic/characteristic1#characteristic1__15,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cha/chara/characteristics_of_1_us_1.ogg
characterization,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/characterization,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cha/chara/characterization__us_3.ogg
characterize,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/characterize,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cha/chara/characterize__us_1.ogg
characterized by,,,https://www.oxfordlearnersdictionaries.com/definition/academic/characterize#characterize__63,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cha/chara/characterized_by_1_us_1.ogg
choice,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/choice,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cho/choic/choice__us_1.ogg
choose,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/choose,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cho/choos/choose__us_1.ogg
circumstance,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/circumstance,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cir/circu/circumstance__us_3.ogg
cite,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/cite,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cit/cite_/cite__us_1.ogg
claim,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/claim1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cla/claim/claim__us_1.ogg
claim,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/claim2,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cla/claim/claim__us_1.ogg
claim that,,,https://www.oxfordlearnersdictionaries.com/definition/academic/claim1#claim1__15,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cla/claim/claim_that_1_us_1.ogg
class,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/class1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cla/class/class__us_1.ogg
classic,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/classic1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cla/class/classic__us_2.ogg
classic,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/classic2,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cla/class/classic__us_2.ogg
classical,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/classical,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cla/class/classical__us_2.ogg
classification,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/classification,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cla/class/classification__us_1.ogg
classify,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/classify,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cla/class/classify__us_1.ogg
clear,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/clear1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cle/clear/clear__us_1.ogg
clearly,,adverb,https://www.oxfordlearnersdictionaries.com/definition/academic/clearly,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cle/clear/clearly__us_2.ogg
climate,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/climate,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cli/clima/climate__us_1.ogg
closely,,adverb,https://www.oxfordlearnersdictionaries.com/definition/academic/closely,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/clo/close/closely__us_3.ogg
code,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/code1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cod/code_/code__us_1.ogg
code,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/code2,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cod/code_/code__us_1.ogg
column,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/column,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/col/colum/column__us_1.ogg
combination,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/combination,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/com/combi/combination__us_1.ogg
combine,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/combine,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/com/combi/combine__us_1.ogg
come back to (that),,,https://www.oxfordlearnersdictionaries.com/definition/academic/come,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/com/come_/come_back_to_that_1_us_1.ogg
commercial,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/commercial1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/com/comme/commercial__us_2.ogg
commit,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/commit,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/com/commi/commit__us_1.ogg
commitment,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/commitment,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/com/commi/commitment__us_1.ogg
common,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/common1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/com/commo/common__us_2.ogg
commonly,,adverb,https://www.oxfordlearnersdictionaries.com/definition/academic/commonly,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/com/commo/commonly__us_2.ogg
communicate,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/communicate,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/com/commu/communicate__us_1.ogg
communication,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/communication,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/com/commu/communication__us_2.ogg
community,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/community,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/com/commu/community__us_2.ogg
comparable,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/comparable,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/com/compa/comparable__us_1.ogg
comparative,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/comparative1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/com/compa/comparative__us_1.ogg
compare,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/compare,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/com/compa/compare__us_2.ogg
compared with/to,,,https://www.oxfordlearnersdictionaries.com/definition/academic/compare#compare__146,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/com/compa/compared_with_1_us_1.ogg
comparison,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/comparison,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/com/compa/comparison__us_2.ogg
compete,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/compete,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/com/compe/compete__us_1.ogg
competition,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/competition,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/com/compe/competition__us_1.ogg
completely,,adverb,https://www.oxfordlearnersdictionaries.com/definition/academic/completely,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/com/compl/completely__us_2.ogg
complex,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/complex1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/com/compl/complex__us_1_rr.ogg
complex,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/complex2,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/com/compl/complex__us_4.ogg
complexity,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/complexity,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/com/compl/complexity__us_1.ogg
component,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/component,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/com/compo/component__us_1.ogg
composition,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/composition,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/com/compo/composition__us_1.ogg
comprehensive,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/comprehensive,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/com/compr/comprehensive__us_1.ogg
comprise,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/comprise,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/com/compr/comprise__us_1.ogg
conceive,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/conceive,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xconc/xconceive__us_1.ogg
concentrate,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/concentrate1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xconc/xconcentrate__us_1.ogg
concept,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/concept,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xconc/xconcept__us_1.ogg
conception,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/conception,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xconc/xconception__us_1.ogg
conceptual,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/conceptual,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xconc/xconceptual__us_1.ogg
conceptualize,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/conceptualize,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xconc/xconceptualize__us_1.ogg
concern,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/concern2,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xconc/xconcern__us_3.ogg
concern,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/concern1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xconc/xconcern__us_3.ogg
concerned with,,,https://www.oxfordlearnersdictionaries.com/definition/academic/concern1#concern1__72,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xconc/xconcerned_with_1_us_1.ogg
conclude,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/conclude,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xconc/xconclude__us_2.ogg
conclusion,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/conclusion,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xconc/xconclusion__us_2.ogg
condition,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/condition1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcond/xcondition__us_2.ogg
conditional,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/conditional,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcond/xconditional__us_1.ogg
conduct,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/conduct2,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcond/xconduct__us_2.ogg
conduct,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/conduct1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcond/xconduct__us_1.ogg
confirm,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/confirm,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xconf/xconfirm__us_2.ogg
conflict,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/conflict1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xconf/xconflict__us_1.ogg
conflict,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/conflict2,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xconf/xconflict__us_2.ogg
connect,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/connect,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xconn/xconnect__us_1.ogg
connection,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/connection,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xconn/xconnection__us_2.ogg
consensus,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/consensus,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcons/xconsensus__us_1.ogg
consent,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/consent1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcons/xconsent__us_1.ogg
consequence,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/consequence,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcons/xconsequence__us_1_rr.ogg
consequently,,adverb,https://www.oxfordlearnersdictionaries.com/definition/academic/consequently,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcons/xconsequently__us_1_rr.ogg
conservation,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/conservation,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcons/xconservation__us_1.ogg
conservative,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/conservative1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcons/xconservative__us_1.ogg
conserve,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/conserve,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcons/xconserve__us_1.ogg
consider,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/consider,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcons/xconsider__us_1.ogg
considerable,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/considerable,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcons/xconsiderable__us_1.ogg
considerably,,adverb,https://www.oxfordlearnersdictionaries.com/definition/academic/considerably,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcons/xconsiderably__us_1.ogg
consideration,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/consideration,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcons/xconsideration__us_1.ogg
considered to be,,,https://www.oxfordlearnersdictionaries.com/definition/academic/consider#consider__237,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcons/xconsidered_to_be_1_us_1.ogg
consist,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/consist,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcons/xconsist__us_1.ogg
consistency,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/consistency,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcons/xconsistency__us_1.ogg
consistent,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/consistent,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcons/xconsistent__us_1.ogg
consistent with,,,https://www.oxfordlearnersdictionaries.com/definition/academic/consistent#consistent__12,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcons/xconsistent_with_1_us_1.ogg
consistently,,adverb,https://www.oxfordlearnersdictionaries.com/definition/academic/consistently,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcons/xconsistently__us_1.ogg
constant,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/constant1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcons/xconstant__us_1.ogg
constant,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/constant2,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcons/xconstant__us_1.ogg
constitute,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/constitute,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcons/xconstitute__us_1.ogg
constrain,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/constrain,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcons/xconstrain__us_1.ogg
constraint,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/constraint,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcons/xconstraint__us_1.ogg
construct,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/construct2,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcons/xconstruct__us_2.ogg
construct,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/construct1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcons/xconstruct__us_1.ogg
construction,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/construction,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcons/xconstruction__us_1.ogg
constructive,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/constructive,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcons/xconstructive__us_1.ogg
consume,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/consume,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcons/xconsume__us_2.ogg
consumption,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/consumption,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcons/xconsumption__us_1.ogg
contact,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/contact1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcont/xcontact__us_1.ogg
contain,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/contain,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcont/xcontain__us_1.ogg
contemporary,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/contemporary1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcont/xcontemporary__us_1.ogg
contemporary,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/contemporary2,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcont/xcontemporary__us_1.ogg
content,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/content1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcont/xcontent__us_1.ogg
context,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/context,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcont/xcontext__us_1.ogg
continuity,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/continuity,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcont/xcontinuity__us_1.ogg
continuous,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/continuous,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcont/xcontinuous__us_1.ogg
contrast,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/contrast1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcont/xcontrast__us_1.ogg
contrast,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/contrast2,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcont/xcontrast__us_1_rr.ogg
contribute,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/contribute,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcont/xcontribute__us_1.ogg
contribution,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/contribution,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcont/xcontribution__us_1.ogg
control,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/control1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcont/xcontrol__us_3.ogg
control,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/control2,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xcont/xcontrol__us_3.ogg
convention,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/convention,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xconv/xconvention__us_1.ogg
conventional,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/conventional,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xconv/xconventional__us_1.ogg
conversion,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/conversion,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xconv/xconversion__us_1_rr.ogg
convert,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/convert1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/x/xco/xconv/xconvert__us_1.ogg
cooperation,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/cooperation,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/coo/coope/cooperation__us_1.ogg
cooperative,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/cooperative1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/coo/coope/cooperative__us_1.ogg
coordinate,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/coordinate2,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/coo/coord/coordinate__us_2.ogg
coordinate,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/coordinate1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/coo/coord/coordinate__us_1.ogg
coordination,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/coordination,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/coo/coord/coordination__us_1.ogg
core,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/core1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/c/cor/core_/core__us_1.ogg
